 RespId,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6
473766,Somewhat,Significant,Somewhat,Somewhat,Somewhat,Significant
473767,Slight,Somewhat,Slight,No impact,No impact,Somewhat
473770,Somewhat,Significant,Significant,Somewhat,Somewhat,Significant
473773,Somewhat,Significant,Somewhat,Slight,Slight,Slight
473775,Significant,Somewhat,Somewhat,Somewhat,Significant,Somewhat
473776,Significant,Significant,Slight,No impact,No impact,Significant
473777,Significant,Somewhat,Significant,No impact,Somewhat,Significant
473778,No impact,Somewhat,Somewhat,Significant,No impact,Significant
473780,No impact,No impact,No impact,Somewhat,No impact,Somewhat
473781,Significant,Significant,Significant,No impact,Significant,Significant
473783,Significant,Significant,Significant,Significant,Slight,Significant
473784,Slight,Slight,Slight,Somewhat,No impact,Somewhat
473786,Significant,Somewhat,Significant,Somewhat,Significant,Somewhat
473789,Somewhat,Slight,Slight,Slight,Slight,Somewhat
473791,Somewhat,Somewhat,Slight,No impact,No impact,No impact
473792,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
473793,Slight,Somewhat,Somewhat,Slight,No impact,Significant
473794,Significant,Significant,Somewhat,Somewhat,Significant,Slight
484063,No impact,No impact,Slight,No impact,No impact,Slight
473795,Somewhat,Slight,Somewhat,Significant,Somewhat,Slight
473796,Somewhat,Significant,Somewhat,Somewhat,Somewhat,Significant
473798,Significant,Somewhat,No impact,No impact,Significant,Slight
473799,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Significant
473800,Slight,Significant,Significant,Somewhat,Somewhat,Somewhat
473801,Significant,Significant,Significant,Somewhat,Somewhat,Significant
473803,Somewhat,Somewhat,Slight,Somewhat,Slight,Somewhat
473804,Somewhat,Somewhat,Slight,Slight,Somewhat,Somewhat
473805,Slight,Slight,Slight,No impact,Slight,Slight
473806,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473811,Significant,Significant,Somewhat,No impact,Significant,Somewhat
473812,Somewhat,Somewhat,Significant,Somewhat,Somewhat,Somewhat
473813,Significant,Significant,Significant,Slight,Somewhat,Significant
473814,Significant,Significant,Significant,Slight,Slight,Significant
473815,Significant,Significant,Somewhat,Somewhat,Significant,Significant
473816,Significant,Somewhat,Somewhat,Somewhat,Slight,Significant
473817,No impact,No impact,Slight,No impact,No impact,Slight
473818,No impact,No impact,No impact,No impact,No impact,No impact
473819,Significant,Significant,Significant,No impact,Slight,Somewhat
473820,Somewhat,Somewhat,Somewhat,Somewhat,No impact,Slight
473821,Significant,Somewhat,Somewhat,Slight,Significant,No impact
473823,Slight,Slight,Somewhat,Slight,Slight,Slight
473824,Slight,Slight,Slight,Slight,Slight,No impact
484096,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473825,Somewhat,Slight,Somewhat,Significant,Somewhat,Somewhat
473826,Significant,Significant,Significant,Somewhat,No impact,Somewhat
473827,No impact,No impact,No impact,No impact,No impact,No impact
473828,Significant,Significant,Significant,Somewhat,Significant,Somewhat
473830,Slight,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473832,Significant,Significant,Somewhat,Slight,Slight,Significant
484105,Significant,Somewhat,Somewhat,Somewhat,Significant,Somewhat
473833,Somewhat,Significant,Significant,Slight,Somewhat,Somewhat
473834,Somewhat,Somewhat,Somewhat,Significant,Significant,Significant
484110,Significant,Somewhat,Somewhat,No impact,No impact,Somewhat
473837,Somewhat,Somewhat,Somewhat,Somewhat,Slight,Significant
473840,Significant,Significant,Somewhat,No impact,Slight,Significant
473841,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
473842,Somewhat,Slight,Slight,No impact,No impact,Slight
473844,Somewhat,Somewhat,Slight,Slight,No impact,Somewhat
473845,Somewhat,Somewhat,Slight,Somewhat,Somewhat,Somewhat
473847,Slight,Slight,Somewhat,Somewhat,No impact,Somewhat
484122,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
473848,Somewhat,Somewhat,Somewhat,Somewhat,Slight,Significant
473849,Significant,Significant,Somewhat,No impact,Slight,No impact
473852,Significant,Somewhat,Significant,Somewhat,Somewhat,Significant
473853,Significant,Significant,Significant,No impact,Slight,Slight
473855,Significant,Significant,Somewhat,Somewhat,Slight,Somewhat
473856,Significant,Significant,Somewhat,Significant,Significant,Significant
473857,Significant,Slight,Slight,Slight,Significant,Significant
473858,Significant,Significant,Significant,No impact,No impact,Slight
473860,Somewhat,Somewhat,Somewhat,Slight,Significant,Slight
473861,No impact,Slight,Somewhat,Slight,No impact,Significant
473862,Significant,Significant,Significant,Somewhat,,Significant
473863,Slight,Somewhat,Significant,Slight,Somewhat,Significant
473864,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473866,Somewhat,Significant,Significant,No impact,Somewhat,Significant
473867,Significant,Significant,Significant,Significant,Somewhat,Significant
473870,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473871,Significant,Significant,Significant,Somewhat,Significant,Significant
473872,Slight,Somewhat,Somewhat,Slight,Significant,Somewhat
473873,Significant,Significant,Significant,Significant,Significant,Significant
473874,Significant,No impact,Somewhat,No impact,Slight,Significant
473875,Somewhat,Slight,Somewhat,Slight,Slight,Slight
473877,Significant,Significant,Significant,Significant,No impact,Significant
473878,Significant,Significant,Significant,Significant,Significant,Significant
473883,No impact,No impact,No impact,No impact,No impact,No impact
473884,Significant,Significant,Slight,Significant,Somewhat,Somewhat
473885,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
484162,Significant,Slight,No impact,No impact,Somewhat,No impact
473886,Somewhat,Somewhat,Significant,Somewhat,Somewhat,Somewhat
473887,Significant,Significant,Significant,Somewhat,Slight,Significant
473888,Somewhat,Somewhat,Somewhat,No impact,No impact,Somewhat
473889,Somewhat,Significant,Significant,Slight,Slight,Slight
473890,Significant,Significant,Significant,Somewhat,Slight,Significant
473891,Significant,Significant,Somewhat,Somewhat,Significant,Significant
473892,Somewhat,Significant,Significant,Significant,Significant,Somewhat
473894,Significant,Significant,Slight,No impact,Somewhat,Significant
473895,Significant,Somewhat,Somewhat,Somewhat,Significant,Significant
473897,Significant,Significant,Slight,Slight,Significant,Slight
473898,Slight,Somewhat,Significant,Somewhat,Slight,Somewhat
473899,Significant,Somewhat,Significant,Slight,Significant,Slight
473902,Significant,Significant,Significant,Significant,Somewhat,Significant
484181,Somewhat,Significant,Significant,Slight,Slight,Significant
473903,Slight,Slight,Slight,No impact,Slight,Slight
473904,Somewhat,Somewhat,Significant,Slight,Somewhat,Somewhat
473905,Slight,Slight,Slight,Slight,Slight,Slight
473906,No impact,No impact,No impact,No impact,Somewhat,Somewhat
473908,Somewhat,Slight,Slight,Somewhat,Slight,Slight
473910,,,,,,
473911,Significant,Significant,Significant,Significant,Significant,Significant
473913,Significant,Somewhat,Significant,Significant,Significant,Significant
473914,Slight,Slight,Somewhat,Slight,Slight,Slight
473915,Significant,Significant,Significant,Slight,Somewhat,Somewhat
484196,No impact,No impact,No impact,No impact,No impact,No impact
473916,Somewhat,Significant,Significant,Somewhat,Slight,Significant
473917,Somewhat,Significant,Significant,Somewhat,Somewhat,Somewhat
473919,Significant,Significant,Somewhat,Somewhat,Significant,Significant
473920,Significant,Significant,Significant,Somewhat,Somewhat,Somewhat
473921,Slight,Somewhat,Slight,Slight,Somewhat,Slight
473922,Significant,Somewhat,Slight,Somewhat,Slight,Slight
473923,Somewhat,Slight,Slight,Somewhat,Slight,Somewhat
473924,Slight,Slight,Slight,Slight,Slight,Slight
473925,Somewhat,Somewhat,Slight,Somewhat,Somewhat,Somewhat
473927,Significant,Somewhat,Somewhat,No impact,Slight,Somewhat
473928,Significant,Significant,No impact,Somewhat,Significant,Significant
473929,Significant,Somewhat,Somewhat,Somewhat,Slight,Significant
473931,Significant,Significant,Significant,Slight,Somewhat,Significant
473932,Slight,Slight,Slight,Slight,Slight,Significant
484214,Somewhat,Somewhat,Somewhat,No impact,Somewhat,Somewhat
473933,Slight,No impact,Slight,Significant,No impact,Somewhat
473935,No impact,No impact,No impact,Slight,No impact,Slight
473937,No impact,Significant,Somewhat,Significant,Somewhat,Slight
473939,Slight,Slight,Slight,Somewhat,Somewhat,Slight
473940,Significant,Significant,Significant,Somewhat,Slight,Significant
473941,Significant,Somewhat,Somewhat,Slight,Slight,Slight
473942,Somewhat,Significant,Significant,Somewhat,Somewhat,Significant
473943,Somewhat,Somewhat,Slight,Slight,Slight,Significant
473946,Significant,Significant,Significant,Significant,Significant,Significant
484230,Significant,Somewhat,Somewhat,Significant,Significant,Somewhat
473947,Slight,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
473948,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
473949,Somewhat,Significant,Significant,Somewhat,Somewhat,Somewhat
473950,Significant,Significant,Significant,Somewhat,Somewhat,Significant
473951,Significant,Somewhat,Significant,No impact,Slight,Significant
473952,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
484237,Slight,Slight,Slight,No impact,No impact,No impact
473953,Somewhat,Significant,Somewhat,No impact,Slight,Somewhat
473954,Significant,Significant,Significant,Significant,Significant,Significant
473955,Somewhat,Significant,Significant,Slight,Somewhat,Significant
473956,No impact,Slight,No impact,No impact,No impact,Slight
473958,Slight,Somewhat,Slight,No impact,Somewhat,No impact
473959,Somewhat,Somewhat,Somewhat,Slight,Slight,Somewhat
473962,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473964,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Slight
473965,Significant,Somewhat,Slight,Significant,Somewhat,Slight
473966,Significant,Significant,Somewhat,Significant,Significant,Significant
473967,No impact,No impact,No impact,No impact,Significant,No impact
473968,Slight,Slight,No impact,Slight,Somewhat,Significant
473969,Somewhat,Slight,Somewhat,No impact,Somewhat,Somewhat
473970,Somewhat,Somewhat,Somewhat,Slight,Slight,Slight
473971,Significant,Significant,Significant,Significant,Significant,Significant
473972,Somewhat,Slight,Slight,Significant,Significant,Slight
473973,,,,,,
473974,Significant,Significant,Significant,Significant,Significant,Slight
473975,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Significant
473976,Somewhat,Slight,Slight,No impact,Slight,No impact
484263,Somewhat,Somewhat,No impact,No impact,No impact,Slight
473978,Somewhat,Somewhat,Somewhat,No impact,,Somewhat
473979,Significant,Somewhat,Somewhat,Somewhat,Significant,Somewhat
473980,Significant,Significant,Somewhat,Significant,Somewhat,Significant
473981,Significant,Significant,Significant,Significant,Significant,Significant
484268,Somewhat,Somewhat,Significant,Somewhat,Slight,Significant
473982,Significant,Somewhat,Somewhat,Significant,Significant,Slight
473983,Slight,Significant,Significant,No impact,Somewhat,No impact
473984,Slight,Somewhat,Somewhat,Slight,Somewhat,Somewhat
473985,Somewhat,Slight,Somewhat,Somewhat,Slight,Somewhat
473988,No impact,No impact,No impact,No impact,No impact,No impact
473989,Significant,Somewhat,Slight,Slight,Somewhat,Significant
473990,Significant,Significant,Significant,Somewhat,Significant,Significant
473993,Significant,Significant,Significant,Significant,Significant,Significant
473994,Significant,Significant,Significant,Somewhat,Slight,Significant
473996,Significant,Somewhat,Significant,Significant,No impact,Significant
473997,Significant,Somewhat,Significant,Slight,Slight,Significant
473998,Slight,Slight,Slight,Slight,Slight,Slight
473999,Somewhat,Slight,Somewhat,Slight,Slight,Somewhat
474000,Significant,Significant,Somewhat,Somewhat,Somewhat,Somewhat
474002,No impact,No impact,No impact,Slight,No impact,Slight
474004,Significant,Significant,Slight,Somewhat,Somewhat,Slight
474009,Significant,Significant,Significant,Slight,Significant,Significant
474010,No impact,Significant,Slight,No impact,Somewhat,Somewhat
474013,Slight,Slight,Slight,Slight,No impact,Slight
474015,Significant,Significant,Somewhat,Significant,,Significant
474016,Significant,Significant,Significant,Significant,No impact,Significant
474018,Significant,Significant,Significant,Significant,No impact,Significant
474019,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Slight
474020,Significant,Significant,Significant,Significant,Significant,Significant
474022,Significant,Somewhat,Somewhat,Somewhat,No impact,Somewhat
474023,Somewhat,Significant,Significant,Somewhat,Somewhat,Somewhat
474024,Slight,Somewhat,Significant,Slight,Significant,Significant
474026,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
484314,Somewhat,Somewhat,Slight,No impact,Slight,Slight
474027,Slight,No impact,Somewhat,Slight,Slight,Somewhat
484317,Significant,Significant,Significant,No impact,Significant,Significant
474029,Significant,Significant,Significant,Significant,Significant,Significant
474030,No impact,No impact,No impact,No impact,No impact,No impact
474032,Significant,Significant,Significant,No impact,Significant,Significant
474034,Somewhat,Somewhat,Somewhat,Significant,Significant,Slight
474035,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Slight
474036,Significant,Significant,Significant,Somewhat,Somewhat,Significant
484326,Somewhat,Significant,Somewhat,Slight,Somewhat,Significant
474039,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Slight
474040,Significant,Significant,Somewhat,Somewhat,Somewhat,Somewhat
474042,Slight,Slight,Slight,Slight,Slight,Slight
474043,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474044,Slight,No impact,No impact,No impact,Slight,No impact
474045,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474046,Somewhat,Somewhat,Slight,No impact,Slight,Slight
474047,Somewhat,Slight,Slight,Slight,Somewhat,No impact
474048,Slight,Somewhat,Significant,Significant,,Significant
484339,Slight,Slight,Slight,Somewhat,Slight,Slight
474050,Somewhat,Somewhat,Somewhat,Slight,Significant,Significant
474051,No impact,No impact,Slight,No impact,No impact,Somewhat
474052,Slight,Slight,Slight,No impact,No impact,Somewhat
474053,Significant,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474054,Somewhat,Slight,Slight,Slight,Somewhat,Somewhat
474055,Significant,Significant,Significant,Significant,Significant,Significant
474056,No impact,Slight,Slight,No impact,No impact,Slight
474057,Significant,Somewhat,Slight,Significant,No impact,Slight
474058,Significant,Significant,Somewhat,Significant,Somewhat,Significant
474059,Significant,Significant,Significant,Significant,Significant,Significant
474061,Somewhat,Significant,Significant,No impact,Slight,Somewhat
474062,Significant,Significant,No impact,Somewhat,Significant,Significant
474065,Slight,Slight,Slight,Significant,No impact,No impact
474066,Significant,Significant,Somewhat,Slight,Significant,Somewhat
474067,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474068,Slight,Somewhat,Slight,Significant,Slight,Significant
474071,Slight,Somewhat,Somewhat,Slight,No impact,Significant
474072,Slight,Slight,Slight,Slight,No impact,Slight
474074,Slight,No impact,No impact,Somewhat,No impact,Significant
474075,No impact,Significant,Significant,Significant,Somewhat,Significant
484367,Somewhat,Slight,Somewhat,Somewhat,Somewhat,Somewhat
474076,Significant,Significant,Significant,Slight,No impact,Somewhat
474077,Significant,Significant,Significant,Significant,Significant,Significant
474078,Significant,Significant,Slight,Somewhat,Somewhat,Significant
484371,Significant,Significant,Somewhat,Significant,Somewhat,Somewhat
474079,Somewhat,Significant,Significant,Somewhat,Slight,Somewhat
474080,No impact,Slight,Slight,Slight,Slight,Somewhat
474082,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474083,No impact,No impact,No impact,No impact,Slight,Slight
474084,Significant,Significant,Significant,Significant,Significant,Significant
474085,Somewhat,Somewhat,Slight,Somewhat,Significant,Somewhat
474086,Significant,Significant,Significant,Significant,Significant,Significant
474087,Significant,Somewhat,Significant,Somewhat,Significant,Significant
474088,Significant,Significant,Somewhat,No impact,Slight,Significant
474089,Somewhat,Somewhat,Significant,Slight,Significant,Somewhat
474090,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474091,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Significant
474092,Somewhat,Somewhat,Somewhat,Slight,Significant,Significant
474093,Slight,Slight,Slight,Slight,Somewhat,Significant
474094,Somewhat,Somewhat,Somewhat,Slight,Significant,Significant
474095,Significant,Significant,Somewhat,Somewhat,Significant,Significant
474097,Somewhat,Somewhat,Significant,Significant,Significant,Somewhat
474098,No impact,No impact,No impact,No impact,No impact,No impact
474099,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474100,Slight,Slight,Slight,Slight,Slight,Somewhat
474103,Significant,Significant,Significant,No impact,No impact,Significant
474105,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474107,Somewhat,Somewhat,Somewhat,Somewhat,Slight,Somewhat
474110,Somewhat,Somewhat,Somewhat,Somewhat,Significant,Somewhat
474112,Somewhat,Slight,Slight,No impact,No impact,Somewhat
474113,Significant,Significant,Significant,Significant,Significant,Significant
474114,Slight,Somewhat,Somewhat,Slight,Significant,Somewhat
474115,Significant,No impact,No impact,No impact,No impact,No impact
474116,Significant,Somewhat,Somewhat,No impact,No impact,Significant
474118,No impact,Slight,No impact,No impact,No impact,No impact
474120,Slight,Somewhat,No impact,Slight,Somewhat,Slight
474121,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474122,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474123,No impact,No impact,No impact,No impact,No impact,Significant
474125,Significant,Somewhat,Somewhat,Slight,Somewhat,Slight
474127,Slight,Slight,Slight,No impact,No impact,Slight
474128,Somewhat,Somewhat,Somewhat,Slight,Slight,Slight
474130,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474131,Somewhat,Significant,Significant,Significant,Slight,Significant
474132,Significant,Significant,No impact,Significant,Significant,No impact
474133,Significant,Significant,Significant,Significant,Slight,Significant
474134,Significant,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474135,Somewhat,Significant,Significant,No impact,Somewhat,Significant
474136,Slight,Somewhat,Somewhat,No impact,No impact,Somewhat
474139,Significant,Significant,Significant,Significant,Significant,Significant
474140,Significant,Somewhat,Somewhat,Significant,Significant,Significant
474141,Significant,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474142,Somewhat,Slight,No impact,No impact,No impact,No impact
474143,Significant,Significant,Somewhat,No impact,Somewhat,Significant
474144,Slight,Significant,Somewhat,Slight,Somewhat,Significant
474145,Somewhat,Significant,Significant,Somewhat,Somewhat,Somewhat
474146,Significant,Significant,Significant,Somewhat,Significant,Significant
474147,Significant,Somewhat,No impact,Somewhat,Slight,Somewhat
474148,Significant,Significant,Significant,Somewhat,Significant,Significant
474150,Significant,Significant,Somewhat,Significant,Significant,Significant
474151,No impact,No impact,Slight,No impact,No impact,Slight
474153,Somewhat,Somewhat,Slight,Somewhat,Somewhat,Somewhat
474155,Significant,Somewhat,Somewhat,Significant,Significant,Significant
474156,No impact,Slight,Slight,Slight,Slight,Somewhat
474157,Significant,Slight,Slight,Somewhat,Somewhat,Somewhat
474158,Significant,Somewhat,Significant,Significant,Slight,Slight
474159,Slight,No impact,Slight,Slight,Somewhat,Slight
474160,Significant,Slight,Slight,Slight,Slight,Slight
474162,Somewhat,Significant,Somewhat,Somewhat,Slight,No impact
474164,Significant,Significant,Slight,Somewhat,Significant,Significant
474165,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474167,Significant,Somewhat,Somewhat,Slight,Significant,Significant
474168,Significant,Significant,Somewhat,Somewhat,Significant,Significant
484465,Slight,Somewhat,Slight,Significant,Somewhat,Slight
474170,Somewhat,Slight,Slight,Somewhat,No impact,Somewhat
474172,Somewhat,Slight,Slight,Somewhat,Somewhat,Significant
474173,Significant,Significant,Somewhat,Slight,Somewhat,Significant
474174,Somewhat,Somewhat,Somewhat,Somewhat,Significant,Somewhat
474175,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474176,Significant,Significant,Somewhat,Significant,Significant,Significant
474179,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474180,Slight,Somewhat,Somewhat,Slight,Significant,Somewhat
474182,No impact,Slight,Slight,Significant,Significant,Slight
474183,Somewhat,Somewhat,Slight,Slight,Somewhat,Somewhat
474184,Significant,Significant,Somewhat,Somewhat,Significant,Slight
474185,Significant,Significant,Significant,Significant,Somewhat,Significant
474186,No impact,Significant,Significant,Significant,No impact,Significant
474188,Significant,Significant,Significant,Slight,Somewhat,Significant
474190,Significant,Significant,Significant,Significant,Slight,Slight
484488,Significant,Significant,Significant,Significant,Significant,Significant
474191,Somewhat,Somewhat,Somewhat,No impact,Somewhat,Somewhat
474192,Significant,Significant,Significant,Significant,Significant,Slight
474193,Somewhat,Significant,Significant,No impact,Somewhat,Significant
474194,Somewhat,Somewhat,Significant,Somewhat,No impact,No impact
474195,Somewhat,Somewhat,Slight,Somewhat,Somewhat,Somewhat
474196,Somewhat,Slight,Somewhat,Slight,Slight,Slight
474197,Slight,Somewhat,Somewhat,Somewhat,No impact,Slight
484496,Significant,Significant,Somewhat,Significant,Significant,Somewhat
474198,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Slight
474200,Significant,Significant,Significant,No impact,No impact,Significant
474201,Significant,Somewhat,Somewhat,Significant,Significant,Significant
474204,Significant,Significant,Significant,Somewhat,Significant,Significant
474207,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Significant
474208,Somewhat,Somewhat,Slight,Somewhat,No impact,No impact
474209,Somewhat,Significant,Significant,Somewhat,Significant,Significant
474210,Somewhat,Somewhat,Slight,No impact,Significant,Somewhat
474212,Somewhat,Significant,Significant,Somewhat,Slight,Somewhat
474214,Somewhat,Somewhat,Slight,Somewhat,No impact,Somewhat
474215,Significant,Somewhat,Slight,Somewhat,Significant,Significant
474216,Significant,Significant,Somewhat,Slight,Significant,Significant
474217,Slight,Slight,Slight,No impact,No impact,Slight
474219,Somewhat,Slight,Somewhat,No impact,No impact,Significant
474221,Slight,Significant,No impact,Slight,Somewhat,Slight
474222,Somewhat,Slight,Slight,Slight,Significant,Somewhat
474224,Significant,Significant,Significant,Significant,Significant,Significant
474225,Significant,Significant,Significant,Significant,Somewhat,Significant
474226,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474227,Significant,Somewhat,Somewhat,Somewhat,Significant,Significant
474228,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474230,Somewhat,Significant,Significant,Slight,Slight,Slight
474231,No impact,No impact,No impact,No impact,No impact,No impact
474232,Significant,Significant,Significant,Slight,No impact,Significant
484532,Slight,Slight,Slight,Slight,Somewhat,Somewhat
474233,Somewhat,Slight,Somewhat,Slight,Slight,Somewhat
474236,Significant,Significant,Somewhat,Somewhat,Somewhat,Slight
474238,Significant,Significant,Significant,Significant,Slight,No impact
474240,Slight,Somewhat,Somewhat,Slight,Slight,Somewhat
474241,Somewhat,Somewhat,Slight,Somewhat,Somewhat,Slight
484542,Significant,Significant,Somewhat,Slight,Somewhat,Somewhat
484543,No impact,No impact,No impact,No impact,No impact,No impact
474242,Significant,No impact,No impact,No impact,Slight,Significant
474243,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474244,Slight,Slight,Slight,Slight,Somewhat,Slight
474245,Significant,Significant,Somewhat,Somewhat,Somewhat,Significant
474246,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474247,Somewhat,No impact,Somewhat,Slight,No impact,Slight
474249,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474250,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474252,Somewhat,Slight,Somewhat,Somewhat,Slight,Somewhat
474254,Somewhat,Somewhat,Somewhat,No impact,No impact,No impact
474255,Somewhat,Somewhat,Somewhat,Slight,Slight,Slight
484562,Slight,Slight,Slight,Slight,No impact,Slight
474260,Somewhat,Somewhat,Slight,Slight,Significant,Significant
474261,Significant,Somewhat,Somewhat,No impact,Slight,Somewhat
474262,Significant,Significant,Significant,Somewhat,Significant,Significant
474264,Slight,Slight,Slight,Slight,No impact,Slight
474266,Significant,Significant,Significant,Significant,Significant,Significant
474267,Slight,Slight,Somewhat,No impact,No impact,Slight
474268,Significant,Significant,Significant,Somewhat,No impact,Significant
474270,Somewhat,Somewhat,Somewhat,Slight,Slight,Significant
484575,Slight,Slight,Slight,Slight,Slight,Slight
474272,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474273,Somewhat,Significant,Somewhat,Somewhat,Somewhat,Significant
484579,Slight,Slight,Somewhat,Slight,No impact,Somewhat
474275,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474276,Significant,Significant,Significant,Significant,Significant,Significant
474278,Significant,Significant,Significant,Somewhat,Significant,Significant
484585,Significant,Significant,Significant,Slight,Significant,Somewhat
474279,Somewhat,Somewhat,Slight,Significant,No impact,Significant
474280,No impact,No impact,No impact,No impact,No impact,No impact
474281,No impact,Somewhat,Somewhat,Somewhat,No impact,Slight
474282,Significant,Significant,Significant,Significant,Significant,Significant
474286,Slight,No impact,No impact,No impact,No impact,No impact
474287,Somewhat,Slight,Slight,Slight,Somewhat,Slight
474289,Significant,No impact,Somewhat,No impact,Slight,Significant
474290,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474292,Significant,Significant,Somewhat,Somewhat,No impact,Significant
474293,Somewhat,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474295,Somewhat,Significant,Significant,Somewhat,Somewhat,Somewhat
484603,Significant,Significant,Significant,Slight,Slight,Significant
474298,Somewhat,Somewhat,Somewhat,Slight,Slight,Somewhat
474299,Slight,Slight,Slight,Slight,Slight,Somewhat
474300,Significant,Significant,Significant,Somewhat,Significant,Significant
474301,,Somewhat,Slight,Somewhat,No impact,Slight
474302,Significant,Significant,Significant,Significant,Significant,Significant
474303,Somewhat,Significant,Slight,No impact,No impact,Significant
474304,Significant,Significant,Significant,Significant,Slight,Slight
474305,Somewhat,Significant,Significant,No impact,Slight,Somewhat
474306,Significant,Significant,Slight,No impact,Significant,Somewhat
474307,Significant,Significant,Significant,Slight,Significant,Significant
474310,Significant,Significant,Significant,Significant,Significant,Significant
474311,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474312,Slight,No impact,No impact,Significant,No impact,Significant
474313,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474314,Slight,Somewhat,Somewhat,Slight,Somewhat,Significant
484625,Significant,Significant,Significant,Significant,Significant,Significant
474317,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Significant
474320,Somewhat,Significant,Significant,Somewhat,Significant,Somewhat
474322,Somewhat,Somewhat,Somewhat,No impact,Somewhat,Somewhat
474323,Somewhat,Significant,Significant,Somewhat,Slight,Somewhat
474324,Slight,Slight,Slight,Slight,No impact,Slight
474325,No impact,No impact,No impact,No impact,No impact,No impact
474326,Significant,Significant,Significant,Significant,Significant,Somewhat
474327,Somewhat,Somewhat,Somewhat,Slight,No impact,Somewhat
474328,Somewhat,Significant,Significant,Slight,Somewhat,Somewhat
474329,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474330,Somewhat,Somewhat,Slight,Slight,Somewhat,Slight
474331,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474332,Significant,Significant,Significant,Significant,Somewhat,Significant
474333,No impact,Significant,Significant,Slight,Slight,
474335,Significant,Significant,Significant,Significant,Significant,Significant
474336,Significant,Somewhat,Somewhat,Slight,Somewhat,Somewhat
474337,Somewhat,Somewhat,Somewhat,Somewhat,Slight,Significant
474338,Significant,Significant,Significant,Somewhat,Somewhat,Significant
474339,Somewhat,No impact,Somewhat,Somewhat,No impact,Somewhat
474340,Significant,Somewhat,Significant,Somewhat,Somewhat,Somewhat
474341,Significant,Significant,Significant,Significant,Somewhat,Significant
474342,Significant,Significant,Significant,No impact,Slight,Slight
474343,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat
474345,No impact,No impact,No impact,No impact,No impact,No impact
